<http://www.wikidata.org/entity/P1728s>,20488
<http://www.wikidata.org/entity/P1728v>,20488
<http://www.wikidata.org/entity/P172s>,17667
<http://www.wikidata.org/entity/P172v>,17664
<http://www.wikidata.org/entity/P175s>,153859
<http://www.wikidata.org/entity/P175v>,153857
<http://www.wikidata.org/entity/P1764s>,275
<http://www.wikidata.org/entity/P1764v>,275
<http://www.wikidata.org/entity/P176q>,77
<http://www.wikidata.org/entity/P1772s>,35843
<http://www.wikidata.org/entity/P1772v>,35843
<http://www.wikidata.org/entity/P1795s>,4213
<http://www.wikidata.org/entity/P1795v>,4213
<http://www.wikidata.org/entity/P179s>,40369
<http://www.wikidata.org/entity/P179v>,40368
<http://www.wikidata.org/entity/P17s>,4050514
<http://www.wikidata.org/entity/P17v>,4050423
<http://www.wikidata.org/entity/P180s>,91351
<http://www.wikidata.org/entity/P180v>,91351
<http://www.wikidata.org/entity/P1816s>,24219
<http://www.wikidata.org/entity/P1816v>,24219
<http://www.wikidata.org/entity/P1830s>,153
<http://www.wikidata.org/entity/P1830v>,153
<http://www.wikidata.org/entity/P186s>,98649
<http://www.wikidata.org/entity/P186v>,98649
<http://www.wikidata.org/entity/P1889s>,22117
<http://www.wikidata.org/entity/P1889v>,22117
<http://www.wikidata.org/entity/P18s>,1165834
<http://www.wikidata.org/entity/P18v>,1165819
<http://www.wikidata.org/entity/P1946s>,10906
<http://www.wikidata.org/entity/P1946v>,10906
<http://www.wikidata.org/entity/P1953s>,64741
<http://www.wikidata.org/entity/P1953v>,64741
<http://www.wikidata.org/entity/P195q>,131686
<http://www.wikidata.org/entity/P195s>,146370
<http://www.wikidata.org/entity/P195v>,146249
<http://www.wikidata.org/entity/P1998s>,1530
<http://www.wikidata.org/entity/P1998v>,1495
<http://www.wikidata.org/entity/P19s>,1012302
<http://www.wikidata.org/entity/P19v>,1010928
<http://www.wikidata.org/entity/P2002s>,48554
<http://www.wikidata.org/entity/P2002v>,48554
<http://www.wikidata.org/entity/P2013s>,11052
<http://www.wikidata.org/entity/P2013v>,11052
<http://www.wikidata.org/entity/P2026s>,173
<http://www.wikidata.org/entity/P2026v>,173
<http://www.wikidata.org/entity/P2036s>,47201
<http://www.wikidata.org/entity/P2036v>,47201
<http://www.wikidata.org/entity/P2041s>,2791
