<http://dbpedia.org/property/obverse2DesignDate>,14
<http://dbpedia.org/property/obverse2Designer>,16
<http://dbpedia.org/property/offensivePlayers>,53
<http://dbpedia.org/property/onetopscorer>,60
<http://dbpedia.org/property/opprank>,27141
<http://dbpedia.org/property/otc>,5
<http://dbpedia.org/property/patternS>,1019
<http://dbpedia.org/property/plane1Injuries>,29
<http://dbpedia.org/property/plane2Injuries>,25
<http://dbpedia.org/property/playerHonors>,1
<http://dbpedia.org/property/po>,100
<http://dbpedia.org/property/pointsColor>,846
<http://dbpedia.org/property/pointsNat>,1010
<http://dbpedia.org/property/pointsNatvar>,16
